gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,pred_prob,tenure_bucket,RiskTier,RetentionAction,OfferGiven,Retained_After_Offer,Updated_Churn_Label,Scaled_Action
Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),75.35,75.35,0,0.5063488841056824,0-6,Medium,Recommend a value bundle or a free trial of a new service.,No,Yes,0,Recommend a value bundle or a free trial of a new service.
Male,1,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,2184.85,0,0.5497692883014679,13-24,Medium,Recommend a value bundle or a free trial of a new service.,No,Yes,0,Recommend a value bundle or a free trial of a new service.
Female,0,No,Yes,22,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),49.45,1031.4,0,0.20775337219238282,13-24,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Female,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.45,921.3,0,0.01906024795025587,49-72,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.15,3875.4,0,0.21202134788036348,25-48,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,93.8,3124.5,1,0.46048004031181333,25-48,Medium,Send a satisfaction survey with a targeted offer.,No,Yes,0,Send a satisfaction survey with a targeted offer.
Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,144.15,0,0.04111186042428017,7-12,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),100.25,6689.0,0,0.14122097045183182,49-72,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Male,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,95.7,1451.1,0,0.334296390414238,13-24,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,93.15,6368.2,0,0.12459219992160797,49-72,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Male,0,Yes,Yes,53,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,69.7,3729.6,0,0.011012250557541847,49-72,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Male,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,350.1,0,0.01885402053594589,13-24,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Female,0,Yes,Yes,40,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.35,2847.2,0,0.15263188928365706,25-48,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Female,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.75,452.35,0,0.053773804754018786,13-24,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Male,0,No,No,39,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.6,1494.5,0,0.1603900298476219,25-48,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.4,930.45,1,0.2627954948693514,25-48,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,41.85,0,0.1804912805557251,0-6,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1272.05,0,0.03354277051985264,49-72,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.4,475.1,0,0.32035370767116544,7-12,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Male,1,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.7,673.1,1,0.6604786276817322,7-12,Medium,Recommend a value bundle or a free trial of a new service.,No,Yes,0,Recommend a value bundle or a free trial of a new service.
Male,0,No,No,6,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),30.5,208.7,1,0.47361078262329104,0-6,Medium,Recommend a value bundle or a free trial of a new service.,No,Yes,0,Recommend a value bundle or a free trial of a new service.
Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,150.75,0,0.11522268950939178,7-12,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Male,0,No,No,49,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),66.15,3199.0,0,0.03923658337444067,49-72,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,89.85,5844.65,0,0.10384090021252632,49-72,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Female,0,No,No,55,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),45.05,2462.6,0,0.06214444860816002,49-72,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.85,6263.8,0,0.011012250557541847,49-72,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,96.75,3403.4,0,0.13610733300447464,25-48,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.0,237.75,1,0.8007820010185241,0-6,High,"Offer 15% discount for switching to a 1-year plan. || Incentivize AutoPay (e.g., $5 credit).",No,No,1,Offer 15% discount for switching to a 1-year plan. || Offer a 10% bill reduction for the next 3 months.
Female,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.1,221.35,1,0.34614530205726624,7-12,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.3,75.3,1,0.6862115383148193,0-6,Medium,Recommend a value bundle or a free trial of a new service.,No,Yes,0,Recommend a value bundle or a free trial of a new service.
Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.65,1672.1,0,0.2393391966819763,13-24,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.15,7881.2,0,0.011012250557541847,49-72,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Female,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),82.85,2320.8,0,0.21982371360063552,25-48,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Female,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,370.5,0,0.011012250557541847,13-24,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Female,1,Yes,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),99.2,4062.2,1,0.3889403581619263,25-48,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Female,0,No,No,52,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.45,3043.7,0,0.19390167742967607,49-72,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Female,0,Yes,No,47,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.6,2723.4,0,0.16419212967157365,25-48,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Female,0,No,No,23,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),49.7,1081.25,0,0.1721639782190323,13-24,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Male,0,Yes,Yes,66,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,65.85,4097.05,0,0.007803694531321526,49-72,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.5,632.2,0,0.5309144139289856,7-12,Medium,Recommend a value bundle or a free trial of a new service.,No,Yes,0,Recommend a value bundle or a free trial of a new service.
Male,1,No,No,47,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,85.5,4042.3,1,0.5210016071796417,25-48,Medium,Send a satisfaction survey with a targeted offer.,No,Yes,0,Send a satisfaction survey with a targeted offer.
Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,164.85,1,0.2832254394888878,7-12,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),113.65,8166.8,0,0.019448830373585226,49-72,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Female,1,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,83.4,4113.7,0,0.3822744250297546,49-72,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Male,0,Yes,No,46,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,65.65,3047.15,0,0.06778114214539528,25-48,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4,70.4,1,0.5993122458457947,0-6,Medium,Recommend a value bundle or a free trial of a new service.,No,Yes,0,Recommend a value bundle or a free trial of a new service.
Female,0,No,No,66,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),61.35,4193.4,0,0.010788769088685512,49-72,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.9,3729.75,0,0.28416248857975007,25-48,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,75.65,399.45,0,0.29181309044361115,0-6,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,49.75,331.3,1,0.32225251793861387,7-12,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Male,0,No,No,29,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),70.9,1964.6,0,0.048598292469978335,25-48,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Female,0,Yes,Yes,27,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.85,1336.15,0,0.04093550518155098,25-48,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Female,1,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.3,1147.45,1,0.5271062314510345,13-24,Medium,Recommend a value bundle or a free trial of a new service.,No,Yes,0,Recommend a value bundle or a free trial of a new service.
Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,486.05,0,0.004925294220447541,25-48,Low,Maintain engagement via loyalty communications and newsletters.,No,Yes,0,Maintain engagement via loyalty communications and newsletters.
Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0,1078.9,1,0.7768548250198364,7-12,High,"Offer 15% discount for switching to a 1-year plan. || Incentivize AutoPay (e.g., $5 credit).",No,No,1,Offer 15% discount for switching to a 1-year plan. || Offer a 10% bill reduction for the next 3 months.
